id;order_id;task_id;quantity
dbb23bda-db6a-4abd-80b0-1fb4c54d89ea;83116044-1c3f-49f2-b30f-3a2dd08d5016;a9e0d89e-340e-400b-a789-cb7687ede514;4
280123ef-4103-4564-9f47-aadfbcb17ea1;61bc48e0-b917-47ed-a0cc-15ed0af0d0e5;3f25767e-b0d9-4795-9184-87556bb74b09;10
a974e760-1441-452d-9a0f-7539c5eee1c9;91bf6004-b6f2-4be1-aa16-552b828ab083;8dfe0f7c-4928-4dac-a07d-41e1ca767087;7
2f64abd3-18c9-4517-9a8b-ccd91ae2925b;92b14434-5de3-4946-aabf-5f308654c20a;421b342c-ee23-4881-bdd4-739ec7688e35;2
09855ead-a62a-491a-bc76-4c020058b6e4;22d9ebcd-8d5b-49ab-a241-5aa70575cd8e;67dc17ed-a94d-4acf-a29c-6771584376b0;8
199ed0c8-54cd-4ede-badb-1a87231d45b9;fefc71e8-9e0f-4064-97a3-2f001dc92ca1;1eff4b81-1254-492d-b33e-99e32b19aa96;6
8ce4f1e6-35b2-4ad4-8851-8c59b7efb9f3;e05d4862-26ec-49c7-b9b3-0a7a48024d54;75a99a0c-5bb1-447a-9201-baf6f5c9b4a8;10
23ad9d81-7355-4f69-9a6c-9a0f96c89418;fdc55d5b-6055-4948-894e-7b480046c8c2;788d5f47-a3e4-44f1-b0e9-a8f5a45e1f1b;4
9b89768c-310b-4b93-aee1-4e1cb49bdd32;d01dc195-25f5-45bc-85b3-5ce391e6a2eb;001264f9-e389-4964-98d1-a0379222c406;8
3d19bcb3-a16b-46bf-9ad7-14a1a4e9d7ea;5b1f4437-b209-40c2-b33f-594232f6b5b9;346c07d3-e81c-43e5-961e-5876648db2e0;4
52c1c176-ff91-4c9a-825f-5b836f712f1e;607fea5e-a3d6-48df-a087-7c490b7b279f;873e2351-75ba-4c09-a6dc-d472d33bf5d6;10
0106ee86-e270-4e39-98e9-2962e5d14994;036f29e2-1e98-426b-997d-012d914ac37f;f0b892b6-56c5-4051-8b9d-966c5fab1414;4
448e4782-7be8-4da3-a646-8462a331a2db;f43b285f-c711-40af-b648-2ad06d99ae36;f7f4962c-d2a6-4d30-bea4-c928f7642e94;6
733f9594-d7c1-476e-ac7b-f69f34961789;b57d8924-2d0a-4a33-9c3c-e5a0c62d23f3;1955c0d3-e394-4f09-a1ee-3e7afd5afe00;7
9f3a61f3-f5df-4089-824d-3cd82ce9c8dc;5e82be27-6a2d-4c00-a011-31874089afd1;ad012253-2ee7-42c8-a1ad-471334746938;3
973412ea-288e-459c-99c1-b24d5a0df1fe;6403b26e-cbc8-48f6-94cf-79da4947af96;0700ee1d-456a-4641-909e-7b72d7c7d1c0;10
67d51943-f92d-40a4-aa84-22b66008501c;83fa7221-772d-4400-a854-6407b55b8d4d;1a940e45-0b66-4604-bab1-2bc4ddd04623;4
30d2c8d9-0776-433f-b014-58d243269648;23af3fe3-2ca9-4ddb-bae1-f16fa85ffc38;0585d17e-708c-4cd8-84c4-93467a289d7e;7
81de2ff2-b6e3-4b0b-9857-b1677fb1e693;296e109c-b892-4904-92b0-fa4616e3b0f6;51ae888b-264d-4e80-8aea-bd27c18ebc6b;3
0f71d629-30bd-4daf-bcbc-77199aeec8aa;2d48be4c-d99a-43da-af1b-5c8c1e8a88a4;42575ec6-de5d-422d-92bd-a46f1c9219c7;10
5c9f7acf-7a21-474d-9e1c-a13afb4bafae;fe772a75-973a-4fa7-b9c5-63cc6d98e6fe;91b5ea8e-36ce-47d4-a35a-d6f0e61e5a8a;9
50c60559-35c3-4222-8441-4b8954c8babd;48093559-2608-448f-83b8-98ce1f82453b;8ce932b7-f871-4865-9738-690674822130;1
b316a940-9c08-4729-b37c-3b79ef14f656;12a16c94-3dec-41ae-8c71-94b11eef8bc0;9b205a67-2b03-4418-97cd-7dd5ccf8208a;2
411720aa-06df-4d6c-ac0a-8929a2b60ffe;ccfbcbf1-88f2-4595-9d0a-8cac579d84f7;591e9845-c064-496b-bb98-a78e3d6c724d;1
d3b71bb8-37f3-4fe3-9a9b-e618dc287f40;f04a78ce-21bc-49dd-aaba-2090abdeebac;d925b987-a4be-4a61-aa5c-75914e144287;1
ffe78c6a-b06e-4e4a-bcfa-18c2b82492a4;182523f6-e191-4f80-958c-9917407658fe;eb0afcdf-0f3a-4b89-bc0a-6a8acc7b9e83;8
d03111dc-cc85-4c5f-8961-6cbce5b52a9c;c5b88fdb-4987-442c-a182-cc76546a3bee;437a91cc-95ea-4b29-9d02-95426c5ded6e;4
77be2432-8002-425a-9bc4-84cee85631eb;fefc71e8-9e0f-4064-97a3-2f001dc92ca1;e8247504-9924-4012-b915-45be412f07db;2
2ff96982-d59e-484b-92b0-848ca06a902d;bcb9a9d3-7417-4e74-abe7-51ebbe794990;949b73f5-7270-4c8f-82e6-6f2907b1e1d6;6
b0b4ae91-ca55-4fec-9974-fb3487f5be57;1a51db38-9d99-4651-8200-cabbe3169f9b;f0b892b6-56c5-4051-8b9d-966c5fab1414;1
017f11c4-0770-4389-acf6-4f86b55e8d48;6d0edd6b-0be2-4b75-9feb-fd6fd1e8896b;0585d17e-708c-4cd8-84c4-93467a289d7e;5
a90dadff-5daf-44c5-a6dd-a2cbfad1f923;340a06c0-7130-4616-a797-1407c68c74bf;958fd106-2beb-423c-a32f-444a9d4a9e27;2
2cdc11eb-1ff9-4b0f-a56b-49c34ad8113b;89b97c63-15c5-4297-af29-b80d15a5d38e;b8813256-63a6-4013-9913-891686c6a907;1
225ebcd1-8752-4deb-b8cc-b9e54864806b;add59550-b200-4e91-a054-2d844146810d;b46d01fb-307d-43a9-a048-af5f9d0ceea3;6
6ec3b329-cb89-4ef1-a2b9-254edc39fb1b;57f2615c-6e08-4fea-b689-b19d6e61ee45;e8d6561b-cb25-4a86-a5e5-d2ce0e62b6a6;2
5f10c22f-6af2-4ff2-a57a-39740b4bb1ed;699a8365-4eac-4bbc-a0fa-c7b9bc8d18cc;bf96d4e3-3ca0-4d1b-8058-570be8bdd87f;3
2c71d3f6-5665-4eeb-ba9a-d6adfedf7965;3ad50d20-0348-4bb8-b126-d32ed3f65216;63a10915-e98b-4598-a212-06858ff206b4;8
471343c8-be99-4331-b9aa-3a665b6259de;d6b3f8ac-7f7f-450d-b111-6aeeb56cb6a6;b3b2a956-3169-48ad-8db7-33536dd80cca;2
801e9f65-3582-4367-9687-c609bbb20afa;27053627-257c-49ba-901b-29bff2fef9a8;42575ec6-de5d-422d-92bd-a46f1c9219c7;1
b31b7ff5-0559-40d3-b0e3-a8831e73f687;b8902bde-e9ac-4d78-82d0-7503d335835c;1a6f84bf-1eb3-4d0c-9444-44cdef1c1c6c;8
2bf00f75-5bda-4bd9-8e2a-2935df9aaac6;bd1ae407-9330-474d-9232-bf346d3333d2;0585d17e-708c-4cd8-84c4-93467a289d7e;5
6fecfaf5-693f-493a-9fcf-a50c07bc52a1;bb9acc08-5635-4d39-bfe5-51a5c8824ac0;bb2dc461-4d1b-48b9-bea6-b65c7e6e0e52;8
5ff83d12-26d4-4ada-ab50-222cec2d0a03;3becb7d3-ccc7-41aa-8d60-2b90b32a3c01;b8813256-63a6-4013-9913-891686c6a907;2
d02487d3-9add-4098-bc69-01be3cba5186;82152728-65ee-432f-bb49-efaae2d866a8;1eff4b81-1254-492d-b33e-99e32b19aa96;5
00115928-8583-4ad2-be9e-2e9cd950cb31;955acd36-e6ca-40d2-b9f1-509ece7727d7;e523ff3e-d814-4bce-b0a2-eb7e4ebc35b7;8
b537afa5-e3b4-499a-8ad2-d7d592387ea4;62fb9bed-ff64-4317-abe1-e6e3405b25f3;26034dfd-a91a-47db-848a-1d379869a6d3;8
94d82a1f-b04e-4654-b867-d3c0f387e684;7499a052-46ae-490c-9d10-c8ab8ed5286f;3f25767e-b0d9-4795-9184-87556bb74b09;9
33578091-3d00-47c4-978a-338806739d76;4448efaf-f84b-4b48-bcf7-fe48bb4c8799;1eff4b81-1254-492d-b33e-99e32b19aa96;9
f9ca30e7-5cea-4cce-9c6e-13286302180a;59dbf951-3970-4a9b-bbda-8262fb99ccca;5d0624ec-6d42-4f80-8766-826661a9658a;8
9d6c65cb-04dc-42ca-845a-6ff36b4aa862;1cb3a0b0-2c94-4861-aa5a-c7a7ede97a6e;9dd23974-ab63-4eff-ab75-a38f1eed098f;4
3b5efde2-828b-4b88-92de-bee272a8d035;9f35122d-9622-433e-a1e7-c7964ff2a9c3;1ff5ac54-e4e9-4de1-afb2-b8fc397dcead;7
eafbbe2e-eb3f-4923-aeea-98963dbb9bf1;fbe2463e-2e77-487d-bbb8-7a6abb71fef7;f0b892b6-56c5-4051-8b9d-966c5fab1414;9
028e31ee-75c3-43d2-bd94-9a8db55d2967;31fdc354-93ff-4677-8ff9-0586b8259bce;afc96510-b309-4f43-b9da-5367466c4e48;3
679c6a2b-606e-4274-9109-4c0aba3b77c2;793503f1-9585-428f-b865-3e721d77c23a;26031e20-48d5-4085-bf9c-7a0ee926aa9d;7
3b7761be-9e16-418c-9715-bc7cae2d8d01;c635db4d-fb1c-4c69-a67d-9813a4e77fd2;ae2a99c0-c4f7-4b6c-a4ca-9f857a593bc7;10
400073c6-159e-4284-886c-8144e7176c90;a1a45b38-9a93-4d5b-ab3c-c7396fe0f23d;d925b987-a4be-4a61-aa5c-75914e144287;9
99f2425b-1421-4ff8-b14e-825a2ebf93fb;a6539ae2-1bee-4c80-8ed2-0fd7ae5b45ab;1079c7bd-3a0c-4df2-810c-b64d293eebae;10
106675cc-5eae-4b87-a3a1-0971c1c4d60a;694bfb20-ebee-48de-b8da-da528e6896b1;8d9e0a5a-7a3d-42c7-a916-35bcfba5b9b2;1
b0d32573-4566-47e9-93bb-b0c923d8d428;4d556766-e593-44e8-a365-580035ee2642;680d28f1-9161-4359-b7e9-7179a8cfc768;7
d01f3461-c96a-4c69-8fac-ebeb88fc6f79;6189e890-feae-4ae1-acb8-40f892050254;1079c7bd-3a0c-4df2-810c-b64d293eebae;9
8f3f4939-616e-4fb6-8762-e82d53c52b0c;e2318be1-7d79-4bf5-a2cb-391c56b8d7cb;b46d01fb-307d-43a9-a048-af5f9d0ceea3;6
fa2d53b2-9cfc-471d-8b32-3efb4754533e;e2b6d372-0d83-4d49-9dc7-a6d54500e92e;5e672378-ef9a-478b-b238-29e70a99d455;5
6fb6886d-d17e-4328-9f4f-53375eb66381;643b6286-452d-4329-a8b1-2e34972e8d02;b83e962c-2d7c-47e6-97d8-fb66aad0a088;4
63fae6bd-b7ae-41a4-a49a-121781ac3129;183e6586-a524-4fdf-82a0-2d5666db28f1;3269eeab-07e0-4a2b-bbd4-51cbb57c7e8b;9
1f7eae65-1508-491c-952c-0def09cc94e2;2f02dac9-5830-461a-8733-281ff77ea5cc;7f7a4dfb-c158-4a1a-a2d4-45b3fcafc6b4;7
c240bc85-fd7e-4bb0-9c62-bb4a1b6c6068;4a285a9b-db48-454e-a871-0a413f105823;cd558d78-c34e-47dd-8079-602839cca2e0;4
c94dcf43-9933-4823-af48-ae6ffb448634;c996eb9f-cd0a-48f9-ae6e-abf9bb4e22ae;3f25767e-b0d9-4795-9184-87556bb74b09;10
b218a16e-dd47-4ac2-abb5-a07f7cee34cf;8455fd30-e617-4e71-9ba6-64f15878b855;141a4f19-24b7-4066-b197-fe8d0ac4b8b0;2
ba915d94-1d45-46d6-8004-e04cdec92edc;faff158a-0b46-49ed-85a6-c2ce2a9580d8;bf96d4e3-3ca0-4d1b-8058-570be8bdd87f;4
8992f461-08da-4b66-9286-4c5833d3679b;e7ce0f51-6957-4055-aab5-c5466ffac8ed;9b205a67-2b03-4418-97cd-7dd5ccf8208a;3
f799abea-95bc-4b55-a74a-4d545a28cea5;cb694dce-3fa3-45fc-9d6e-95210c5ebc69;d9d1dda8-dfa9-476d-86b5-77de770aff14;6
559998b6-d715-414e-a9fc-fa47e97f1121;cb6d889f-ac88-4e56-a577-3ade2b64a573;421b342c-ee23-4881-bdd4-739ec7688e35;2
dc6ad1d8-843b-4a4b-bd61-9f96f9079283;3ea42eeb-cb1c-46ef-a754-21d1fd0e29f7;984895e3-da71-44b3-b439-f93e7038c8a8;10
dd7ea659-00a6-4249-9740-208a92727eb9;60101c28-d37a-4f90-92b3-d306805a17a7;d081fa3f-8d14-45d6-a4d7-93f5bdf64a77;4
dcab5b65-3772-4109-9c59-3452e8701621;255ea4d7-c4ea-4568-a416-7d49ba276559;7f7a4dfb-c158-4a1a-a2d4-45b3fcafc6b4;6
f10af3cf-ea41-4c27-8d62-577193d64080;13f9f008-8f3f-4c05-9745-80114312af23;09807123-39d2-468c-922d-675262add44b;1
3b88d3fb-d30f-4fd8-a2be-28e3e51b4d8b;d3bd50d7-b659-4b3e-acbc-d37cb53ce446;9b205a67-2b03-4418-97cd-7dd5ccf8208a;7
d12de75a-2c27-4c59-896f-a6188705a4e2;b2a85c2a-c654-488d-ac9d-e52792c91b39;240c7cd1-c130-46e0-b968-1726b4c89d63;5
8c747a31-7141-4559-abab-1efac654e22f;626be56b-1be2-433f-a0ab-04aefcd0bed7;f641c41a-cb3f-4096-961a-362097da3200;8
e7b85f76-a072-4142-a00c-0259413731cf;e03e4e60-1472-4750-bca3-3a281ca1d847;63a10915-e98b-4598-a212-06858ff206b4;8
54296cd5-f8ab-4738-b0fb-3b4ab6d466a2;42eb631d-6911-411a-bb96-e39bcf0ca667;680d28f1-9161-4359-b7e9-7179a8cfc768;4
3ad4507a-dc15-4f38-9481-a6456d12ed45;74fa476b-c004-45ca-8f9f-1a8bf90bc3a9;7e8028cd-554c-4bf5-a8f3-5fb6e3f12cf1;4
740d51f8-fa45-4a88-843f-6a228d53a5ed;73c668e2-eaa3-438b-9984-cf16990ec0c9;b83e962c-2d7c-47e6-97d8-fb66aad0a088;1
4f509f13-9a1e-468e-8911-af29d35fd9cc;0776671a-24b5-4fcf-8df5-620a35cc1a41;591e9845-c064-496b-bb98-a78e3d6c724d;10
4a8691ca-f41f-4a65-81a5-e6bdcc9e93f4;d144f3cc-4142-481e-b250-48d5a9e1a208;0058e0e0-c143-42a7-9098-204fb707cf89;9
a8409b18-9408-44df-a3db-c3ff5a186199;22d9ebcd-8d5b-49ab-a241-5aa70575cd8e;eb0afcdf-0f3a-4b89-bc0a-6a8acc7b9e83;1
09b7bf85-0c83-4b59-bfcf-16053c965538;637ff04c-bcdc-4d19-8aae-4b99f5a5754c;5d0624ec-6d42-4f80-8766-826661a9658a;10
9cff37d2-47b4-4d9d-a66d-960efdaebd2e;3a9909e1-eb78-427f-9a6b-be4004a1c69f;7a5fdbf8-c658-4085-9754-4280c919cdef;2
1548fbb6-69b6-4de1-8f89-4065ec9ac721;4de0cbfb-f517-47e8-9c98-25c10487a5fb;bd99fecb-8ae5-4461-a064-df7e207b264c;5
79330832-6dc6-451b-8977-81eb2ff80828;71ca64d5-8db1-489c-8150-2949b22a732f;bf96d4e3-3ca0-4d1b-8058-570be8bdd87f;3
ab74fa26-4612-4b1c-acd6-a34cb0925643;2e6993a2-86eb-4b1f-b3fb-6923d766ce0c;141a4f19-24b7-4066-b197-fe8d0ac4b8b0;9
3d56253a-66c8-4e82-ac1a-927ebaca0ea5;129bcb35-5416-4ef2-8678-8911078f1588;e8d6561b-cb25-4a86-a5e5-d2ce0e62b6a6;6
689cb4b7-da04-47c0-9bb8-3a334502c4da;249fe49a-1e72-430c-9d52-affc7104ef5d;91b5ea8e-36ce-47d4-a35a-d6f0e61e5a8a;1
43a07517-a5da-44c2-ad92-c85987778a87;7974299b-d706-48b2-be08-bda7da90bb8b;e8247504-9924-4012-b915-45be412f07db;7
4944b761-eb41-4291-965d-6c8ab0890c3f;d9e46daa-5b5f-40d0-a27c-825eb05bb035;1079c7bd-3a0c-4df2-810c-b64d293eebae;4
d5c52b4f-d36e-42ff-a895-2f881af5b1bf;45821ef8-3999-4c6f-af95-848b4d8afe36;9b205a67-2b03-4418-97cd-7dd5ccf8208a;3
f795f179-ee0d-4357-b7ba-86a8da6a4a66;a0da4dd3-65eb-44df-acaf-527d06e21c85;a51ee158-4c76-404a-9b08-d73e9b1a1b40;5
f47086ed-08f1-4b8e-923b-a0926c48b413;4e1c83ba-5b8c-435e-8900-7b2d023e4d07;bb2dc461-4d1b-48b9-bea6-b65c7e6e0e52;3
cacfd07e-5457-4d50-b523-75559b321dc9;180a05a2-3ffc-44a7-961f-c296ff392617;0058e0e0-c143-42a7-9098-204fb707cf89;1
6aa6cc08-7206-46c5-8dec-c8336d5dae44;116537ca-a6a2-4cda-bf93-c8c44e5a2ba6;ae2a99c0-c4f7-4b6c-a4ca-9f857a593bc7;3
e997f511-220a-4f12-9eff-734a84b0ff48;f8269ca5-8490-4c34-8631-055b1d072fbe;ad012253-2ee7-42c8-a1ad-471334746938;8
e0cb18d1-a91f-4dfa-97cf-e360d1744594;4a0ed576-a061-4206-9c2b-d992a0131348;0585d17e-708c-4cd8-84c4-93467a289d7e;4
415bbad3-d23f-4f4f-adcd-68efdac64239;2161a1dd-8168-423d-89d7-a9fe273f5d5e;7e8028cd-554c-4bf5-a8f3-5fb6e3f12cf1;10
708b277d-4420-4de8-8025-13f9e2b88a82;c996eb9f-cd0a-48f9-ae6e-abf9bb4e22ae;d9d1dda8-dfa9-476d-86b5-77de770aff14;3
c8bf5baf-f8c0-4d33-a0d2-551d393a613b;67f61067-9e65-4db3-b2bf-c2935f2ccea1;c3c71344-fe9d-46b1-a1e9-08f1aa8fa62c;4
11af8164-61c2-48d7-be5b-989dfef0d0af;129bcb35-5416-4ef2-8678-8911078f1588;75a99a0c-5bb1-447a-9201-baf6f5c9b4a8;9
725bd57c-1f73-4680-ad1b-7cbf824ee3aa;9fa76cf3-8ff1-4ce3-8d79-f7585280b1df;5e672378-ef9a-478b-b238-29e70a99d455;3
d5ca0638-0682-468d-969c-89c871b665f5;b5625211-e5ce-41fd-ad67-70eb8f82db75;7b132974-038a-451b-a254-61461c177266;9
43b375f6-bf0d-46f0-b1d5-937afa505d84;2f02dac9-5830-461a-8733-281ff77ea5cc;1a6f84bf-1eb3-4d0c-9444-44cdef1c1c6c;1
49612a16-7741-40a0-b4df-eda0e317914e;0c9e42f6-2f04-498a-b12e-3ee06a9d3744;788d5f47-a3e4-44f1-b0e9-a8f5a45e1f1b;1
c3152c70-4c50-40dc-8030-0236a4e90228;7310e8e3-f9d8-49dc-8bfe-1beb9c50a071;0192b034-2d68-4473-a1d5-bd50d23e25bc;2
3c830959-6045-4f15-a33b-7b8e54d2fb75;1f1621c0-4d7e-4453-b932-2ef5ddcac478;5e672378-ef9a-478b-b238-29e70a99d455;1
eec4056a-2ee5-4e68-ae04-7518c8da59ad;51c11f0f-6e0a-4c43-a077-a37aef9df03c;5d0624ec-6d42-4f80-8766-826661a9658a;7
c512b268-4a38-44af-92c4-e6c965b9978c;cbf11ed7-4151-420c-bf8f-33feb947dd72;6d407e05-2876-44ff-9d10-83e32a2fba52;6
e703e257-f0ed-4821-b0eb-00727ead89d4;b8902bde-e9ac-4d78-82d0-7503d335835c;1079c7bd-3a0c-4df2-810c-b64d293eebae;7
f23e91bb-8df2-4540-bba4-8f19fb1a1ef5;9f99ce11-1587-4e59-9bac-a36e7abd55cb;5d0624ec-6d42-4f80-8766-826661a9658a;3
94370094-c8a9-48b2-9d4f-0b711960e243;0b9ce549-559e-4c52-a06f-95762e19c3ae;a9e0d89e-340e-400b-a789-cb7687ede514;4
5405f43e-8fed-4ce1-a6e8-fa4504ce51e3;d00057cd-7ea1-4163-81a0-58d8ceb6d554;4e39eca6-462e-4fd1-9499-2e05d1d02133;7
f3d01a54-79de-4bb5-994a-686e457f495c;788671ee-8463-42dd-80ba-90d2ca955a24;3068fe74-e9fc-40ac-9674-e0bef4f83083;9
f70c3c49-b291-4185-97e0-e866841c5b0e;a86d13bd-f8a8-4614-9f5e-541bd4987558;c1a7f1a8-5225-4250-8ee8-e989195b45ac;5
9b7f673c-b964-455b-bdb3-0d2063278e3f;45840fa8-36e7-40c6-909b-54274368f480;c3c71344-fe9d-46b1-a1e9-08f1aa8fa62c;6
f51dbf3d-153b-45ca-8821-ea15c4fa1ec4;94589970-cf56-4ecc-9c1a-e11f5c5a6ac6;facccee6-fdfb-4cb2-bad2-68e5b3576500;5
f87d061e-c11b-432f-ba2a-61f9bf1f8eea;b5c78af0-e394-4928-89b3-36d51d281bd4;56aae491-b935-4f7c-98fa-2a28842ad394;10
208c0c25-b45b-467a-9553-eb673c3fe62e;60be2e28-f141-4005-9618-b1cd823204c8;6d407e05-2876-44ff-9d10-83e32a2fba52;4
e7b7cdb1-51ff-400c-9df0-06f5aa3c13ba;182523f6-e191-4f80-958c-9917407658fe;5487c850-f658-4580-a471-d6c7dd3cf0a7;7
71c0afd4-4cb6-4aa4-b8f9-27f0ccec9ccd;26043ff3-0392-423f-bc87-129950f3fe47;6d407e05-2876-44ff-9d10-83e32a2fba52;5
2e77759b-b80c-4c97-8888-ef6234ff7a88;cfa50be0-acce-4558-9ae0-89288154f692;d925b987-a4be-4a61-aa5c-75914e144287;2
bee171ab-a5a9-4a94-997d-dd891ee1118c;138be217-8635-4791-b142-d572ad1954ab;e8d6561b-cb25-4a86-a5e5-d2ce0e62b6a6;6
db787b6c-167f-405e-bb47-b4e3d0aec092;2994e10b-0304-4d58-bcf7-328fa33b23e2;3f25767e-b0d9-4795-9184-87556bb74b09;6
ac6a68ac-0a0a-47c7-971f-b7464d8bfec5;a17c1a4f-ec0f-49ae-9af7-fd7efb3433f1;7a5fdbf8-c658-4085-9754-4280c919cdef;5
29d5a31c-275e-43f0-952a-8d8d8bd56a29;2dfedaa6-8c85-4a09-980c-cb4a1417cdda;7e8028cd-554c-4bf5-a8f3-5fb6e3f12cf1;7
edc0dd9c-c735-4fb3-a9be-f0b987c8bb8c;81183476-c872-4596-9dce-fd9126cc1e40;f0b892b6-56c5-4051-8b9d-966c5fab1414;8
4a354880-9136-4de4-9c15-949b5cfb94bb;bb80dbd6-85ee-4eea-8462-262125a612a6;1ff5ac54-e4e9-4de1-afb2-b8fc397dcead;7
b44f086b-9cbc-4e48-832e-c517f2c7cd58;38c0f9d0-d601-4de1-aa42-8c24ec00100f;a092cc99-5362-47f3-85d8-9279fe411ec7;6
a87c80d4-6f78-497d-b2bc-722a2b278bdd;ca514678-176d-4e53-9772-fc6baac3555d;3f630f02-0bc9-4253-82c6-0f0f7be581c1;5
79c18825-6121-408d-91e8-4b70d827d59b;955acd36-e6ca-40d2-b9f1-509ece7727d7;5d0624ec-6d42-4f80-8766-826661a9658a;1
6277f59b-4909-4ad4-b085-192a37223f3e;9fa76cf3-8ff1-4ce3-8d79-f7585280b1df;c3c71344-fe9d-46b1-a1e9-08f1aa8fa62c;7
be1f43e1-b249-4f7e-88a1-da3375a5acd3;6a91b5e1-d793-4651-9ca2-c645c2fa351b;788d5f47-a3e4-44f1-b0e9-a8f5a45e1f1b;10
0923bc5a-ac30-4557-aae8-0f382307f10a;5182119e-ceba-4ac6-b27b-37987e80b688;9b205a67-2b03-4418-97cd-7dd5ccf8208a;9
1f4c008d-ca6a-4662-a78d-e0d7ca2689a7;6f25ddfd-47a6-4cfc-976a-ef93cde2e834;63a10915-e98b-4598-a212-06858ff206b4;3
2a6d191b-18e6-4410-90a4-2cfe87133c64;a1a45b38-9a93-4d5b-ab3c-c7396fe0f23d;dc9a0d5e-376e-4475-abcb-f157d9fce268;4
a08be984-bbb4-4543-8b4f-a5d0b430e96a;036f29e2-1e98-426b-997d-012d914ac37f;3e9d5489-2ff0-4145-80e6-78f8b6c07161;9
396160f4-0c84-4e6b-bfe9-9b65d0924e4b;8e5ef915-9fa5-4f8f-b931-ef323aebc5f9;42575ec6-de5d-422d-92bd-a46f1c9219c7;10
2f3a70b5-1a8e-42e7-a76c-4a80988f1834;2bc7c786-ac70-4a94-aa2a-3f6a08b1ec1e;1a6f84bf-1eb3-4d0c-9444-44cdef1c1c6c;7
6fcfdb46-5d7d-4aea-ba90-5dad96f69659;5546e621-5b67-4446-a99f-cd5930973f71;75a99a0c-5bb1-447a-9201-baf6f5c9b4a8;3
3428dfa7-4ac8-4c31-aa83-400c3afa50f6;e442f175-0e43-43d0-9239-7f0b36ccb0b9;437a91cc-95ea-4b29-9d02-95426c5ded6e;6
50c06b85-0711-4ac5-b8e7-e90483240dc7;3c8737de-8e62-49fc-a895-f84c85f5c44c;dc9a0d5e-376e-4475-abcb-f157d9fce268;2
ca69f37d-9b34-4053-bebf-b31f6cbbcefc;267807b1-92d2-4d12-a916-dd01f7db2bfc;0700ee1d-456a-4641-909e-7b72d7c7d1c0;10
f31b44e3-5553-4cfd-b89c-dfbb5ac1370d;28b3be9c-34e3-4bf7-bab9-21f2951b521c;26031e20-48d5-4085-bf9c-7a0ee926aa9d;9
bcedffea-4bab-4872-8881-3ffc28525ffb;85ec7ba3-58f1-4ab6-a573-3db013d048ab;eb0afcdf-0f3a-4b89-bc0a-6a8acc7b9e83;10
a110a9d1-ad62-4c1f-94ff-e734e5828d00;12a16c94-3dec-41ae-8c71-94b11eef8bc0;0058e0e0-c143-42a7-9098-204fb707cf89;2
db4ac930-5fe2-49c8-956b-8226a9c86052;2d2aa5e6-9976-48fe-81f4-96500456002f;cd558d78-c34e-47dd-8079-602839cca2e0;2
a07dd5a1-6e83-4e29-b8ee-aac74f3f8243;b2a62a30-8f59-4c8c-b929-28ed3bd44c34;b46d01fb-307d-43a9-a048-af5f9d0ceea3;4
ec9496d9-0e5d-410a-9171-187cc4f43775;a1a45b38-9a93-4d5b-ab3c-c7396fe0f23d;7b132974-038a-451b-a254-61461c177266;8
bb09ed10-883f-4f20-9646-0ef300451fb2;599b876d-5609-48bd-88df-3354b3a02437;5e672378-ef9a-478b-b238-29e70a99d455;7
e6b2119e-bf6d-49b3-9763-9cf2e2d5990d;7641a889-abaa-4b68-9116-82b1b20c3c49;e8d6561b-cb25-4a86-a5e5-d2ce0e62b6a6;8
3041d8ff-aea9-458e-8743-6d0789991f21;7b9fcfd1-ebcf-453f-b9fc-a90732f8f696;afc96510-b309-4f43-b9da-5367466c4e48;5
21eab3b2-8233-455e-8eb4-a95c54df3b23;e05d4862-26ec-49c7-b9b3-0a7a48024d54;5487c850-f658-4580-a471-d6c7dd3cf0a7;6
1afbdf31-76c9-4bd1-9c7f-b7b9400ef175;d80d33a7-f060-4f65-99c9-2a22ae0379db;26031e20-48d5-4085-bf9c-7a0ee926aa9d;5
af9cadf7-3196-4cb8-ad4a-29acf1ad8d0a;41eb8d71-fb89-4bc4-89d8-1cdad337b953;de9fdfe4-350e-4d51-b8b7-34097862a4d7;3
3c4e7124-b6c2-4d4d-bd92-5968e7373e7d;fcc9d72c-d4cf-4657-acb2-4611e8db9b01;bb2dc461-4d1b-48b9-bea6-b65c7e6e0e52;3
b7445155-1240-4c21-961d-a17d98fed7cb;a3250a1f-0ac0-40f4-8917-57962cb32eb2;db25e331-c64f-448d-831c-2e4a365659a9;8
09b8d17b-982e-4b86-bc0a-2c48916382d3;4d556766-e593-44e8-a365-580035ee2642;d925b987-a4be-4a61-aa5c-75914e144287;4
24bf243e-02c9-4467-9782-b312978ff5e0;0a4e8302-8476-42e4-8afa-e5fe0ed1a268;ae2a99c0-c4f7-4b6c-a4ca-9f857a593bc7;10
1762c2bd-661b-4105-bd9e-c5cdb647d04d;4c599b12-c30c-440e-89e7-0e6071546aaa;7f7a4dfb-c158-4a1a-a2d4-45b3fcafc6b4;3
83cd4a3d-a40d-4631-b564-ebbe38bef107;ad6edafe-8ec5-4f64-b006-a00daed02d23;001264f9-e389-4964-98d1-a0379222c406;2
08016c86-38be-42a7-abb2-f2d1e316c904;3dfd0f49-a34f-4a3b-a8bd-f74f52331df2;52444b8c-3aac-4e2a-9790-a68db0028206;9
